ID,Species,Length_mm,Wt_g,DELTM,FishComment,Diet,Pass,Date,waterName,TribTo,EventCode,ScaleID
11673,Brook Trout,52,1.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11674,Brook Trout,53,1.30,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11675,Brook Trout,53,1.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11676,Brook Trout,54,1.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11677,Brook Trout,56,1.60,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11678,Brook Trout,57,1.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11679,Brook Trout,57,1.70,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11680,Brook Trout,58,1.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11681,Brook Trout,58,2.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11682,Brook Trout,61,2.30,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11683,Brook Trout,93,6.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11684,Brook Trout,95,7.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11685,Brook Trout,96,6.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11686,Brook Trout,96,8.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11687,Brook Trout,96,7.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11688,Brook Trout,98,8.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11689,Brook Trout,98,9.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11690,Brook Trout,101,9.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11691,Brook Trout,101,9.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11692,Brook Trout,102,10.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11693,Brook Trout,102,8.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11694,Brook Trout,105,9.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11695,Brook Trout,111,13.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11696,Brook Trout,114,14.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11697,Brook Trout,118,14.30,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11698,Brook Trout,122,17.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11699,Brook Trout,126,18.70,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11700,Brook Trout,127,18.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11701,Brook Trout,130,19.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,201307.UnT20129o.Elk,
11702,Brook Trout,51,1.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11703,Brook Trout,55,1.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11704,Brook Trout,58,1.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11705,Brook Trout,86,5.60,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11706,Brook Trout,87,6.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11707,Brook Trout,88,5.70,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11708,Brook Trout,91,6.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11709,Brook Trout,92,7.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11710,Brook Trout,96,7.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11711,Brook Trout,98,9.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11712,Brook Trout,100,9.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11713,Brook Trout,101,10.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11714,Brook Trout,101,9.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11715,Brook Trout,102,9.70,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11716,Brook Trout,102,9.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11717,Brook Trout,105,10.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11718,Brook Trout,105,11.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11719,Brook Trout,107,11.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11720,Brook Trout,107,11.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11721,Brook Trout,113,12.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11722,Brook Trout,114,13.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11723,Brook Trout,115,14.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11724,Brook Trout,115,13.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11725,Brook Trout,122,18.60,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11726,Brook Trout,128,19.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,201307.UnT20138t.Elk,
11727,Brook Trout,52,1.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11728,Brook Trout,53,1.30,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11729,Brook Trout,62,2.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11730,Brook Trout,69,3.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11731,Brook Trout,73,3.60,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11732,Brook Trout,102,10.50,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11733,Brook Trout,109,11.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11734,Brook Trout,110,15.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11735,Brook Trout,113,12.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11736,Brook Trout,116,14.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11737,Brook Trout,117,14.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11738,Brook Trout,117,14.80,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11739,Brook Trout,119,13.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11740,Brook Trout,124,15.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11741,Brook Trout,133,20.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11742,Brook Trout,152,32.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11743,Brook Trout,154,33.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,201307.UnT20332t.Loyalsock,
11744,Brook Trout,58,2.00,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11745,Brook Trout,64,2.90,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11746,Brook Trout,66,3.10,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11747,Brook Trout,73,3.70,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11748,Brook Trout,75,4.30,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11749,Brook Trout,84,6.20,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11750,Brook Trout,141,32.40,,,,Pass 1,7/10/2013,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,201307.UnT20334t.Loyalsock,
11751,Brown Trout,116,14.00,,,,Pass 1,7/11/2013,Un.named.Tributary.20018.to.Kettle.Creek,Kettle Creek,201307.UnT20018t.Kettle,
11752,Brook Trout,55,2.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20148.to.Ketchum.Run,Ketchum Run,201307.UnT20148t.Ketchum,
11753,Brook Trout,100,9.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20148.to.Ketchum.Run,Ketchum Run,201307.UnT20148t.Ketchum,
11754,Brook Trout,119,14.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20148.to.Ketchum.Run,Ketchum Run,201307.UnT20148t.Ketchum,
11755,Brook Trout,140,27.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20148.to.Ketchum.Run,Ketchum Run,201307.UnT20148t.Ketchum,
11756,Brook Trout,55,1.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11757,Brook Trout,60,1.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11758,Brook Trout,60,1.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11759,Brook Trout,60,2.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11760,Brook Trout,62,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11761,Brook Trout,63,2.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11762,Brook Trout,67,2.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11763,Brook Trout,69,2.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11764,Brook Trout,82,5.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11765,Brook Trout,86,5.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11766,Brook Trout,91,6.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11767,Brook Trout,95,8.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11768,Brook Trout,96,9.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11769,Brook Trout,102,8.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11770,Brook Trout,106,10.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11771,Brook Trout,107,10.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11772,Brook Trout,108,10.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11773,Brook Trout,108,11.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11774,Brook Trout,110,11.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11775,Brook Trout,112,13.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11776,Brook Trout,113,13.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11777,Brook Trout,114,12.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11778,Brook Trout,114,14.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11779,Brook Trout,129,19.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11780,Brook Trout,135,23.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11781,Brook Trout,153,33.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,201307.UnT20149t.Ketchum,
11782,Brook Trout,51,1.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11783,Brook Trout,51,1.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11784,Brook Trout,52,1.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11785,Brook Trout,53,1.40,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11786,Brook Trout,54,1.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11787,Brook Trout,54,1.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11788,Brook Trout,55,1.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11789,Brook Trout,55,1.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11790,Brook Trout,56,1.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11791,Brook Trout,56,1.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11792,Brook Trout,56,1.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11793,Brook Trout,56,1.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11794,Brook Trout,57,1.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11795,Brook Trout,57,1.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11796,Brook Trout,57,1.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11797,Brook Trout,57,1.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11798,Brook Trout,58,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11799,Brook Trout,59,1.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11800,Brook Trout,59,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11801,Brook Trout,60,1.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11802,Brook Trout,60,2.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11803,Brook Trout,60,2.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11804,Brook Trout,60,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11805,Brook Trout,61,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11806,Brook Trout,61,1.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11807,Brook Trout,61,2.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11808,Brook Trout,61,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11809,Brook Trout,61,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11810,Brook Trout,62,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11811,Brook Trout,62,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11812,Brook Trout,62,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11813,Brook Trout,62,2.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11814,Brook Trout,62,2.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11815,Brook Trout,62,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11816,Brook Trout,63,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11817,Brook Trout,63,2.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11818,Brook Trout,64,2.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11819,Brook Trout,66,2.40,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11820,Brook Trout,66,2.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11821,Brook Trout,66,2.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11822,Brook Trout,67,2.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11823,Brook Trout,88,5.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11824,Brook Trout,89,6.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11825,Brook Trout,92,6.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11826,Brook Trout,92,6.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11827,Brook Trout,92,6.40,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11828,Brook Trout,94,8.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11829,Brook Trout,95,9.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11830,Brook Trout,95,7.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11831,Brook Trout,98,8.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11832,Brook Trout,98,8.60,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11833,Brook Trout,100,10.00,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11834,Brook Trout,101,10.50,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11835,Brook Trout,101,9.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11836,Brook Trout,102,10.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11837,Brook Trout,103,10.90,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11838,Brook Trout,103,9.20,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11839,Brook Trout,103,10.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11840,Brook Trout,106,10.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11841,Brook Trout,107,11.10,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11842,Brook Trout,107,10.70,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11843,Brook Trout,108,11.30,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
11844,Brook Trout,108,11.80,,,,Pass 1,7/12/2013,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,201307.UnT20150t.Ketchum,
